Bright Pixel (ADU),Bias Shift (ADU),RAFTNAME,LSST_NUM,RUNNUM,EXTNAME,IMAGETAG,Filename
26855.0,1.676933623954567,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment02,ae85a68155a8463b,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000107/MC_C_20211114_000107_R11_S02.fits
27002.0,2.1144819889001814,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment14,c48c95829a8c8b5a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000016/MC_C_20211114_000016_R11_S02.fits
26979.0,2.54369577231523,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment06,c48c95829a8c8b5a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000016/MC_C_20211114_000016_R11_S02.fits
26685.0,3.1462149005195625,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment04,c48c95829a8c8b5a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000016/MC_C_20211114_000016_R11_S02.fits
26774.0,2.8769487009011487,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment03,c48c95829a8c8b5a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000016/MC_C_20211114_000016_R11_S02.fits
26826.0,3.80033075410319,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,74c864d784f850d0,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000173/MC_C_20211114_000173_R11_S02.fits
26686.0,2.2328556236861257,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment04,74c864d784f850d0,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000173/MC_C_20211114_000173_R11_S02.fits
26774.0,3.20207549565077,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment03,74c864d784f850d0,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000173/MC_C_20211114_000173_R11_S02.fits
26395.0,1.244894954760524,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment15,72cce88aaf0950c1,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211120/MC_C_20211120_000007/MC_C_20211120_000007_R11_S02.fits
26524.0,2.588638294155864,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment05,72cce88aaf0950c1,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211120/MC_C_20211120_000007/MC_C_20211120_000007_R11_S02.fits
26522.0,2.8261007064740564,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment05,d4abb0cdb7e0a1e8,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000218/MC_C_20211119_000218_R11_S02.fits
26485.0,2.545850180494168,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment03,d4abb0cdb7e0a1e8,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000218/MC_C_20211119_000218_R11_S02.fits
26437.0,2.182375929832138,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment13,e41a2142041e72c0,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000146/MC_C_20211114_000146_R11_S02.fits
26822.0,3.471752873884836,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,e41a2142041e72c0,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000146/MC_C_20211114_000146_R11_S02.fits
26682.0,2.588717879225317,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment04,e41a2142041e72c0,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000146/MC_C_20211114_000146_R11_S02.fits
26773.0,2.597493161336255,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment12,556c7d88591653fe,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000113/MC_C_20211114_000113_R11_S02.fits
26437.0,2.3535879033040144,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment13,556c7d88591653fe,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000113/MC_C_20211114_000113_R11_S02.fits
26977.0,2.076548742495141,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment06,556c7d88591653fe,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000113/MC_C_20211114_000113_R11_S02.fits
26823.0,2.564022538292736,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,556c7d88591653fe,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000113/MC_C_20211114_000113_R11_S02.fits
26826.0,3.3790403046469044,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,1d93ec9d21a1773,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000194/MC_C_20211114_000194_R11_S02.fits
26481.0,2.4717026693657806,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment12,6a7f839b330be0ff,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000216/MC_C_20211119_000216_R11_S02.fits
26688.0,1.30093726405949,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment14,6a7f839b330be0ff,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000216/MC_C_20211119_000216_R11_S02.fits
26658.0,2.4024118313977145,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment06,6a7f839b330be0ff,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000216/MC_C_20211119_000216_R11_S02.fits
26522.0,1.8634842088096637,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment05,6a7f839b330be0ff,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000216/MC_C_20211119_000216_R11_S02.fits
26559.0,1.5830120718625216,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment02,6a7f839b330be0ff,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000216/MC_C_20211119_000216_R11_S02.fits
26437.0,2.093123553761159,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment13,a9cdf96006346918,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000026/MC_C_20211114_000026_R11_S02.fits
26980.0,1.6298808689412445,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment06,a9cdf96006346918,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000026/MC_C_20211114_000026_R11_S02.fits
26826.0,3.372678917385713,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,a9cdf96006346918,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000026/MC_C_20211114_000026_R11_S02.fits
26684.0,3.6781765684450063,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment04,a9cdf96006346918,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000026/MC_C_20211114_000026_R11_S02.fits
26773.0,2.029561556414206,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment03,a9cdf96006346918,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000026/MC_C_20211114_000026_R11_S02.fits
26434.0,2.183357666407408,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment13,e2db7c519c56ff04,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000007/MC_C_20211114_000007_R11_S02.fits
26827.0,3.463428949426372,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment05,e2db7c519c56ff04,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000007/MC_C_20211114_000007_R11_S02.fits
26685.0,1.5969415655568806,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment14,c9009d2336500080,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211120/MC_C_20211120_000019/MC_C_20211120_000019_R11_S02.fits
26521.0,2.211080007628104,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment05,c9009d2336500080,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211120/MC_C_20211120_000019/MC_C_20211120_000019_R11_S02.fits
26412.0,1.8164326755712088,LCA-11021_RTM-020,E2V-CCD250-359,13073,Segment04,c9009d2336500080,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211120/MC_C_20211120_000019/MC_C_20211120_000019_R11_S02.fits
27008.0,1.5525388960097806,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment14,6c5788094767aad9,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000038/MC_C_20211114_000038_R11_S02.fits
26660.0,2.2667021975285464,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment15,6c5788094767aad9,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000038/MC_C_20211114_000038_R11_S02.fits
26978.0,2.539477903777037,LCA-11021_RTM-020,E2V-CCD250-359,13035,Segment06,6c5788094767aad9,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000038/MC_C_20211114_000038_R11_S02.fits
26499.0,0.8183576858428718,LCA-11021_RTM-020,E2V-CCD250-357,13073,Segment07,55bb972ddead479a,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000297/MC_C_20211119_000297_R11_S11.fits
26803.0,1.0348834575834434,LCA-11021_RTM-020,E2V-CCD250-357,13035,Segment06,5664aa308bd59028,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000010/MC_C_20211114_000010_R11_S11.fits
26610.0,0.9028771121804404,LCA-11021_RTM-020,E2V-CCD250-350,13073,Segment13,3d1acd22fb6059a7,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000207/MC_C_20211119_000207_R11_S20.fits
26831.0,0.8303565234679446,LCA-11021_RTM-020,E2V-CCD250-365,13073,Segment12,50d4d8221a92baab,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211120/MC_C_20211120_000090/MC_C_20211120_000090_R11_S21.fits
26636.0,0.8264708724109288,LCA-11021_RTM-020,E2V-CCD250-365,13073,Segment13,3fa56e293661a1b4,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000309/MC_C_20211119_000309_R11_S21.fits
247398.0,22490.814918432097,LCA-11021_RTM-009,E2V-CCD250-136,13073,Segment11,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S00.fits
238182.0,47406.06105902111,LCA-11021_RTM-009,E2V-CCD250-136,13073,Segment12,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S00.fits
237852.0,49625.15003998057,LCA-11021_RTM-009,E2V-CCD250-136,13073,Segment13,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S00.fits
203356.0,51501.38768116003,LCA-11021_RTM-009,E2V-CCD250-136,13073,Segment14,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S00.fits
261735.0,21059.883937775703,LCA-11021_RTM-009,E2V-CCD250-136,13073,Segment15,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S00.fits
262044.0,59357.87625068164,LCA-11021_RTM-009,E2V-CCD250-136,13073,Segment16,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S00.fits
261735.0,51735.90774946485,LCA-11021_RTM-009,E2V-CCD250-136,13073,Segment07,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S00.fits
238183.0,31661.31589522934,LCA-11021_RTM-009,E2V-CCD250-136,13073,Segment06,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S00.fits
26236.0,5.199646125139722e-06,LCA-11021_RTM-009,E2V-CCD250-136,13073,Segment05,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S00.fits
261724.0,29918.514854998823,LCA-11021_RTM-009,E2V-CCD250-136,13073,Segment04,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S00.fits
221084.0,40961.64517948847,LCA-11021_RTM-009,E2V-CCD250-136,13073,Segment03,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S00.fits
216604.0,19702.17651750074,LCA-11021_RTM-009,E2V-CCD250-136,13073,Segment02,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S00.fits
216540.0,21183.101635031864,LCA-11021_RTM-009,E2V-CCD250-136,13073,Segment01,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S00.fits
243302.0,49758.19206072378,LCA-11021_RTM-009,E2V-CCD250-136,13073,Segment00,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S00.fits
219484.0,44595.0475686806,LCA-11021_RTM-009,E2V-CCD250-267,13073,Segment10,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S01.fits
227164.0,37940.81020773711,LCA-11021_RTM-009,E2V-CCD250-267,13073,Segment11,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S01.fits
223964.0,18169.476012358627,LCA-11021_RTM-009,E2V-CCD250-267,13073,Segment12,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S01.fits
259687.0,20556.82644191588,LCA-11021_RTM-009,E2V-CCD250-267,13073,Segment13,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S01.fits
231068.0,27791.82602190889,LCA-11021_RTM-009,E2V-CCD250-267,13073,Segment14,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S01.fits
226588.0,33431.65013576028,LCA-11021_RTM-009,E2V-CCD250-267,13073,Segment15,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S01.fits
261212.0,58963.48124036974,LCA-11021_RTM-009,E2V-CCD250-267,13073,Segment16,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S01.fits
26392.0,1.0762370611467828e-05,LCA-11021_RTM-009,E2V-CCD250-267,13073,Segment17,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S01.fits
261735.0,13456.833173245905,LCA-11021_RTM-009,E2V-CCD250-267,13073,Segment07,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S01.fits
230236.0,53189.64891666969,LCA-11021_RTM-009,E2V-CCD250-267,13073,Segment06,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S01.fits
26302.0,1.0150655792068655e-05,LCA-11021_RTM-009,E2V-CCD250-267,13073,Segment05,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S01.fits
261404.0,30693.03067768609,LCA-11021_RTM-009,E2V-CCD250-267,13073,Segment04,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S01.fits
223068.0,42100.415225884615,LCA-11021_RTM-009,E2V-CCD250-267,13073,Segment03,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S01.fits
231452.0,38220.92355504553,LCA-11021_RTM-009,E2V-CCD250-267,13073,Segment02,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S01.fits
261736.0,54402.69241617981,LCA-11021_RTM-009,E2V-CCD250-267,13073,Segment01,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S01.fits
225436.0,30652.479979307947,LCA-11021_RTM-009,E2V-CCD250-267,13073,Segment00,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S01.fits
228892.0,27208.908734180022,LCA-11021_RTM-009,E2V-CCD250-196,13073,Segment10,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S02.fits
221596.0,36485.03929081556,LCA-11021_RTM-009,E2V-CCD250-196,13073,Segment11,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S02.fits
228124.0,34659.069314930806,LCA-11021_RTM-009,E2V-CCD250-196,13073,Segment12,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S02.fits
248924.0,27509.584816310267,LCA-11021_RTM-009,E2V-CCD250-196,13073,Segment13,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S02.fits
261735.0,63484.01357816108,LCA-11021_RTM-009,E2V-CCD250-196,13073,Segment14,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S02.fits
261735.0,53077.98739895899,LCA-11021_RTM-009,E2V-CCD250-196,13073,Segment15,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S02.fits
253213.0,46806.960037185,LCA-11021_RTM-009,E2V-CCD250-196,13073,Segment16,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S02.fits
230364.0,21612.22832710385,LCA-11021_RTM-009,E2V-CCD250-196,13073,Segment07,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S02.fits
230044.0,58987.57085139245,LCA-11021_RTM-009,E2V-CCD250-196,13073,Segment06,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S02.fits
261596.0,63979.85571560865,LCA-11021_RTM-009,E2V-CCD250-196,13073,Segment04,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S02.fits
261735.0,50590.86809435022,LCA-11021_RTM-009,E2V-CCD250-196,13073,Segment03,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S02.fits
258659.0,30908.786832807247,LCA-11021_RTM-009,E2V-CCD250-196,13073,Segment02,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S02.fits
239206.0,52164.70984019531,LCA-11021_RTM-009,E2V-CCD250-196,13073,Segment01,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S02.fits
207459.0,31971.16304883566,LCA-11021_RTM-009,E2V-CCD250-196,13073,Segment00,39710e7dee0028ba,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211119/MC_C_20211119_000206/MC_C_20211119_000206_R12_S02.fits
26987.0,0.9754220433821436,LCA-11021_RTM-009,E2V-CCD250-196,13035,Segment16,22db74709f1c6c17,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000128/MC_C_20211114_000128_R12_S02.fits
26749.0,0.9740939947280282,LCA-11021_RTM-009,E2V-CCD250-270,13035,Segment10,6d86fd66f61cf993,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000015/MC_C_20211114_000015_R12_S12.fits
26880.0,0.971933742824014,LCA-11021_RTM-009,E2V-CCD250-270,13035,Segment05,821fc8ed91d0f44f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211114/MC_C_20211114_000228/MC_C_20211114_000228_R12_S12.fits
