Bright Pixel (ADU),Bias Shift (ADU),RAFTNAME,LSST_NUM,RUNNUM,EXTNAME,IMAGETAG,Filename
27726.0,3.912182364041616,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment05,b72f6514fa3cd105,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000129/MC_C_20211117_000129_R11_S02.fits
27606.0,3.2272869613936543,LCA-11021_RTM-020,E2V-CCD250-359,13053,Segment04,b72f6514fa3cd105,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000129/MC_C_20211117_000129_R11_S02.fits
25312.0,5.541679646123196,LCA-11021_RTM-021,ITL-3800C-355,13053,Segment16,b72f6514fa3cd105,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000129/MC_C_20211117_000129_R41_S02.fits
27002.0,2.6536195152323003,LCA-11021_RTM-010,E2V-CCD250-264,13047,Segment11,87d734623032256f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000010/MC_C_20211117_000010_R33_S21.fits
24532.0,6.1208797138694795,LCA-11021_RTM-021,ITL-3800C-355,13047,Segment16,87d734623032256f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000010/MC_C_20211117_000010_R41_S02.fits
24540.0,3.4495939713142385,LCA-11021_RTM-021,ITL-3800C-355,13047,Segment16,87d734623032256f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000010/MC_C_20211117_000010_R41_S02.fits
25107.0,1.2559591791868496,LCA-11021_RTM-023,ITL-3800C-438,13047,Segment10,87d734623032256f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000010/MC_C_20211117_000010_R10_S12.fits
26868.0,3.4943868947163628,LCA-11021_RTM-006,E2V-CCD250-190,13047,Segment14,87d734623032256f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000010/MC_C_20211117_000010_R14_S12.fits
26635.0,3.004890341554768,LCA-11021_RTM-006,E2V-CCD250-217,13047,Segment13,87d734623032256f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000010/MC_C_20211117_000010_R14_S22.fits
209555.0,1.5702412786924846,LCA-11021_RTM-012,E2V-CCD250-358,13047,Segment10,87d734623032256f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000010/MC_C_20211117_000010_R30_S10.fits
25449.0,1.8618855058406467,LCA-11021_RTM-011,ITL-3800C-034,13047,Segment17,87d734623032256f,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000010/MC_C_20211117_000010_R01_S10.fits
52878.0,2.9213170541851285,LCA-11021_RTM-011,ITL-3800C-083,13054,Segment10,f63b2ac6fd7f2647,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000162/MC_C_20211117_000162_R01_S00.fits
60842.0,2.1022360616931666,LCA-11021_RTM-014,ITL-3800C-307,13054,Segment15,f63b2ac6fd7f2647,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000162/MC_C_20211117_000162_R20_S00.fits
69487.0,1.5782330107303686,LCA-11021_RTM-014,ITL-3800C-427,13045,Segment05,a5f0cc1ec6d0ddc,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000006/MC_C_20211117_000006_R20_S02.fits
84146.0,2.275863548552288,LCA-11021_RTM-020,E2V-CCD250-361,13045,Segment12,a5f0cc1ec6d0ddc,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000006/MC_C_20211117_000006_R11_S22.fits
58007.0,2.5629898472470254,LCA-11021_RTM-011,ITL-3800C-083,13045,Segment10,a5f0cc1ec6d0ddc,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000006/MC_C_20211117_000006_R01_S00.fits
208827.0,5.085127780046844,LCA-11021_RTM-009,E2V-CCD250-287,13045,Segment07,a5f0cc1ec6d0ddc,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000006/MC_C_20211117_000006_R12_S21.fits
223848.0,2.1997390192881023,LCA-11021_RTM-007,E2V-CCD250-182,13045,Segment05,a5f0cc1ec6d0ddc,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000006/MC_C_20211117_000006_R31_S01.fits
68360.0,1.716032466038865,LCA-11021_RTM-021,ITL-3800C-355,13045,Segment11,a5f0cc1ec6d0ddc,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000006/MC_C_20211117_000006_R41_S02.fits
69404.0,6.874045716499937,LCA-11021_RTM-021,ITL-3800C-355,13045,Segment16,a5f0cc1ec6d0ddc,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000006/MC_C_20211117_000006_R41_S02.fits
69557.0,5.622423465744241,LCA-11021_RTM-021,ITL-3800C-355,13045,Segment16,a5f0cc1ec6d0ddc,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000006/MC_C_20211117_000006_R41_S02.fits
76229.0,1.6460397683286856,LCA-11021_RTM-020,E2V-CCD250-359,13045,Segment03,a5f0cc1ec6d0ddc,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000006/MC_C_20211117_000006_R11_S02.fits
222541.0,10.390228248330702,LCA-11021_RTM-008,E2V-CCD250-189,13045,Segment05,a5f0cc1ec6d0ddc,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000006/MC_C_20211117_000006_R34_S21.fits
206829.0,6.828632297717185,LCA-11021_RTM-008,E2V-CCD250-160,13045,Segment01,a5f0cc1ec6d0ddc,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000006/MC_C_20211117_000006_R34_S00.fits
236713.0,2.441259307905566,LCA-11021_RTM-005,E2V-CCD250-165,13045,Segment17,a5f0cc1ec6d0ddc,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000006/MC_C_20211117_000006_R23_S10.fits
60336.0,2.3228036919695145,LCA-11021_RTM-023,ITL-3800C-207,13054,Segment02,6a3159427ac05f3d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000161/MC_C_20211117_000161_R10_S22.fits
60513.0,2.8582603083082123,LCA-11021_RTM-006,E2V-CCD250-190,13054,Segment07,6a3159427ac05f3d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000161/MC_C_20211117_000161_R14_S12.fits
59292.0,2.0687591682830875,LCA-11021_RTM-011,ITL-3800C-034,13054,Segment16,6a3159427ac05f3d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000161/MC_C_20211117_000161_R01_S10.fits
59255.0,2.7749174414919104,LCA-11021_RTM-011,ITL-3800C-034,13054,Segment16,6a3159427ac05f3d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000161/MC_C_20211117_000161_R01_S10.fits
64007.0,2.0446146961829417,LCA-11021_RTM-011,ITL-3800C-034,13054,Segment17,6a3159427ac05f3d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000161/MC_C_20211117_000161_R01_S10.fits
63832.0,2.627840287583589,LCA-11021_RTM-011,ITL-3800C-034,13054,Segment17,6a3159427ac05f3d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000161/MC_C_20211117_000161_R01_S10.fits
55666.0,3.146367023684522,LCA-11021_RTM-011,ITL-3800C-136,13054,Segment04,6a3159427ac05f3d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000161/MC_C_20211117_000161_R01_S02.fits
55847.0,2.780657912054965,LCA-11021_RTM-011,ITL-3800C-136,13054,Segment01,6a3159427ac05f3d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000161/MC_C_20211117_000161_R01_S02.fits
60659.0,1.8326594283617172,LCA-11021_RTM-014,ITL-3800C-307,13054,Segment15,6a3159427ac05f3d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000161/MC_C_20211117_000161_R20_S00.fits
52785.0,2.65067376491965,LCA-11021_RTM-011,ITL-3800C-083,13051,Segment10,8a2d08fef365bedb,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000103/MC_C_20211117_000103_R01_S00.fits
59251.0,3.3183259107047642,LCA-11021_RTM-011,ITL-3800C-034,13051,Segment16,8a2d08fef365bedb,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000103/MC_C_20211117_000103_R01_S10.fits
64151.0,3.069820245974139,LCA-11021_RTM-011,ITL-3800C-034,13051,Segment17,8a2d08fef365bedb,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000103/MC_C_20211117_000103_R01_S10.fits
68282.0,1.7014350871163102,LCA-11021_RTM-020,E2V-CCD250-359,13051,Segment03,8a2d08fef365bedb,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000103/MC_C_20211117_000103_R11_S02.fits
60812.0,2.0016710906318202,LCA-11021_RTM-014,ITL-3800C-307,13051,Segment15,8a2d08fef365bedb,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000103/MC_C_20211117_000103_R20_S00.fits
66569.0,3.8979558145182858,LCA-11021_RTM-021,ITL-3800C-355,13051,Segment16,8a2d08fef365bedb,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000103/MC_C_20211117_000103_R41_S02.fits
70240.0,1.0289145720754918,LCA-11021_RTM-010,E2V-CCD250-179,13051,Segment14,8a2d08fef365bedb,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000103/MC_C_20211117_000103_R33_S11.fits
58968.0,1.8673393386460861,LCA-11021_RTM-014,ITL-3800C-455,13051,Segment12,8a2d08fef365bedb,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000103/MC_C_20211117_000103_R20_S21.fits
26655.0,2.3535455530172076,LCA-11021_RTM-006,E2V-CCD250-190,13049,Segment10,74011bc1c936d5f9,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000061/MC_C_20211117_000061_R14_S12.fits
26815.0,2.585314519520831,LCA-11021_RTM-006,E2V-CCD250-190,13049,Segment03,74011bc1c936d5f9,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000061/MC_C_20211117_000061_R14_S12.fits
27129.0,1.8796198626679252,LCA-11021_RTM-015,E2V-CCD250-261,13049,Segment07,74011bc1c936d5f9,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000061/MC_C_20211117_000061_R32_S20.fits
27004.0,1.6124342743721252,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment14,74011bc1c936d5f9,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000061/MC_C_20211117_000061_R11_S02.fits
26982.0,1.4387974493330056,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment06,74011bc1c936d5f9,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000061/MC_C_20211117_000061_R11_S02.fits
26824.0,2.529769981764829,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment05,74011bc1c936d5f9,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000061/MC_C_20211117_000061_R11_S02.fits
26682.0,3.553869710918582,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment04,74011bc1c936d5f9,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000061/MC_C_20211117_000061_R11_S02.fits
27717.0,2.392214621541027,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment12,d1d00b4c8d097ab5,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000188/MC_C_20211117_000188_R11_S02.fits
27734.0,4.089850728161192,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment05,d1d00b4c8d097ab5,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000188/MC_C_20211117_000188_R11_S02.fits
27588.0,1.9225111072448031,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment04,d1d00b4c8d097ab5,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000188/MC_C_20211117_000188_R11_S02.fits
27662.0,3.054163961847874,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment03,d1d00b4c8d097ab5,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000188/MC_C_20211117_000188_R11_S02.fits
27751.0,2.087632548126381,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment02,d1d00b4c8d097ab5,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000188/MC_C_20211117_000188_R11_S02.fits
23415.0,2.6499816008331325,LCA-11021_RTM-023,ITL-3800C-377,13055,Segment13,d1d00b4c8d097ab5,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000188/MC_C_20211117_000188_R10_S20.fits
25762.0,2.517698726990163,LCA-11021_RTM-021,ITL-3800C-355,13055,Segment16,d1d00b4c8d097ab5,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000188/MC_C_20211117_000188_R41_S02.fits
24532.0,3.4914504761646152,LCA-11021_RTM-021,ITL-3800C-355,13051,Segment16,22a2179fe1804c97,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000086/MC_C_20211117_000086_R41_S02.fits
24532.0,4.137224173116883,LCA-11021_RTM-021,ITL-3800C-355,13051,Segment16,22a2179fe1804c97,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000086/MC_C_20211117_000086_R41_S02.fits
26524.0,0.9158659043061964,LCA-11021_RTM-005,E2V-CCD250-165,13051,Segment10,22a2179fe1804c97,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000086/MC_C_20211117_000086_R23_S10.fits
24531.0,6.460018146289938,LCA-11021_RTM-021,ITL-3800C-355,13051,Segment16,9b1b742b486416d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000095/MC_C_20211117_000095_R41_S02.fits
26116.0,1.6508084862869803,LCA-11021_RTM-021,ITL-3800C-355,13051,Segment17,9b1b742b486416d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000095/MC_C_20211117_000095_R41_S02.fits
65780.0,1.5292255297050104,LCA-11021_RTM-022,ITL-3800C-313,13045,Segment05,775600533fc0e108,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000009/MC_C_20211117_000009_R43_S21.fits
224754.0,2.6928363793312644,LCA-11021_RTM-005,E2V-CCD250-165,13045,Segment13,775600533fc0e108,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000009/MC_C_20211117_000009_R23_S10.fits
236615.0,2.4284570865301625,LCA-11021_RTM-005,E2V-CCD250-165,13045,Segment17,775600533fc0e108,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000009/MC_C_20211117_000009_R23_S10.fits
69677.0,6.516257394894621,LCA-11021_RTM-021,ITL-3800C-355,13045,Segment16,775600533fc0e108,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000009/MC_C_20211117_000009_R41_S02.fits
65906.0,1.038016248493459,LCA-11021_RTM-014,ITL-3800C-440,13045,Segment00,775600533fc0e108,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000009/MC_C_20211117_000009_R20_S11.fits
72911.0,1.2024409982341506,LCA-11021_RTM-019,E2V-CCD250-334,13045,Segment02,775600533fc0e108,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000009/MC_C_20211117_000009_R13_S02.fits
208820.0,5.422274235144135,LCA-11021_RTM-009,E2V-CCD250-287,13045,Segment07,775600533fc0e108,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000009/MC_C_20211117_000009_R12_S21.fits
206886.0,7.593859537446217,LCA-11021_RTM-008,E2V-CCD250-160,13045,Segment01,775600533fc0e108,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000009/MC_C_20211117_000009_R34_S00.fits
66070.0,2.120637328432287,LCA-11021_RTM-011,ITL-3800C-034,13045,Segment16,775600533fc0e108,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000009/MC_C_20211117_000009_R01_S10.fits
63646.0,1.7835666136964385,LCA-11021_RTM-011,ITL-3800C-231,13045,Segment14,775600533fc0e108,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000009/MC_C_20211117_000009_R01_S22.fits
24527.0,5.130703205588591,LCA-11021_RTM-021,ITL-3800C-355,13049,Segment16,c124a08cf8abe276,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000057/MC_C_20211117_000057_R41_S02.fits
24530.0,2.6472913706453562,LCA-11021_RTM-021,ITL-3800C-355,13049,Segment16,c124a08cf8abe276,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000057/MC_C_20211117_000057_R41_S02.fits
27005.0,1.6534818329505407,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment14,c124a08cf8abe276,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000057/MC_C_20211117_000057_R11_S02.fits
26825.0,3.7858799635240015,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment05,c124a08cf8abe276,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000057/MC_C_20211117_000057_R11_S02.fits
26682.0,4.085256664221808,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment04,c124a08cf8abe276,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000057/MC_C_20211117_000057_R11_S02.fits
26772.0,4.187193409875893,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment03,c124a08cf8abe276,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000057/MC_C_20211117_000057_R11_S02.fits
26858.0,2.19635359581969,LCA-11021_RTM-020,E2V-CCD250-359,13049,Segment02,c124a08cf8abe276,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000057/MC_C_20211117_000057_R11_S02.fits
23144.0,2.669815658688751,LCA-11021_RTM-018,ITL-3800C-510,13049,Segment14,c124a08cf8abe276,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000057/MC_C_20211117_000057_R42_S21.fits
21479.0,1.149112976035413,LCA-11021_RTM-017,ITL-3800C-461,13049,Segment02,c124a08cf8abe276,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000057/MC_C_20211117_000057_R03_S21.fits
26826.0,3.705334358078412,LCA-11021_RTM-020,E2V-CCD250-359,13054,Segment05,c3b4ec4e0999b072,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000148/MC_C_20211117_000148_R11_S02.fits
26685.0,1.878674661024482,LCA-11021_RTM-020,E2V-CCD250-359,13054,Segment04,c3b4ec4e0999b072,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000148/MC_C_20211117_000148_R11_S02.fits
26896.0,1.1537696858438578,LCA-11021_RTM-007,E2V-CCD250-177,13054,Segment13,c3b4ec4e0999b072,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000148/MC_C_20211117_000148_R31_S22.fits
26812.0,2.633832650918886,LCA-11021_RTM-006,E2V-CCD250-190,13054,Segment03,c3b4ec4e0999b072,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000148/MC_C_20211117_000148_R14_S12.fits
60530.0,1.6440950678850388,LCA-11021_RTM-017,ITL-3800C-454,13047,Segment17,354e09ac5663cdb7,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000035/MC_C_20211117_000035_R03_S11.fits
60808.0,1.9824513784987652,LCA-11021_RTM-014,ITL-3800C-307,13047,Segment15,354e09ac5663cdb7,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000035/MC_C_20211117_000035_R20_S00.fits
59742.0,0.9311201071833232,LCA-11021_RTM-018,ITL-3800C-019,13047,Segment10,354e09ac5663cdb7,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000035/MC_C_20211117_000035_R42_S10.fits
54799.0,2.348763855130815,LCA-11021_RTM-023,ITL-3800C-377,13047,Segment12,354e09ac5663cdb7,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000035/MC_C_20211117_000035_R10_S20.fits
54887.0,2.5990342635944486,LCA-11021_RTM-023,ITL-3800C-377,13047,Segment13,354e09ac5663cdb7,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000035/MC_C_20211117_000035_R10_S20.fits
56609.0,2.1940677800910757,LCA-11021_RTM-023,ITL-3800C-377,13047,Segment15,354e09ac5663cdb7,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000035/MC_C_20211117_000035_R10_S20.fits
26673.0,1.0004692195285212,LCA-11021_RTM-008,E2V-CCD250-231,13055,Segment01,be812c674bf26132,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000174/MC_C_20211117_000174_R34_S12.fits
23589.0,1.3686756920453844,LCA-11021_RTM-021,ITL-3800C-355,13055,Segment11,be812c674bf26132,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000174/MC_C_20211117_000174_R41_S02.fits
24532.0,4.7335500871025395,LCA-11021_RTM-021,ITL-3800C-355,13055,Segment16,be812c674bf26132,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000174/MC_C_20211117_000174_R41_S02.fits
26982.0,1.8558973010561748,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment06,be812c674bf26132,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000174/MC_C_20211117_000174_R11_S02.fits
26827.0,4.347293432637588,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment05,be812c674bf26132,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000174/MC_C_20211117_000174_R11_S02.fits
26683.0,3.5839043381480473,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment04,be812c674bf26132,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000174/MC_C_20211117_000174_R11_S02.fits
26774.0,3.8020123194592363,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment03,be812c674bf26132,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000174/MC_C_20211117_000174_R11_S02.fits
23196.0,1.0781527783149236,LCA-11021_RTM-021,ITL-3800C-355,13054,Segment15,8d6589c49661d45d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000142/MC_C_20211117_000142_R41_S02.fits
24527.0,5.050916111984323,LCA-11021_RTM-021,ITL-3800C-355,13054,Segment16,8d6589c49661d45d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000142/MC_C_20211117_000142_R41_S02.fits
24800.0,1.0040456571183893,LCA-11021_RTM-021,ITL-3800C-317,13054,Segment10,8d6589c49661d45d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000142/MC_C_20211117_000142_R41_S22.fits
26653.0,2.3162219700254574,LCA-11021_RTM-006,E2V-CCD250-190,13054,Segment10,8d6589c49661d45d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000142/MC_C_20211117_000142_R14_S12.fits
26825.0,3.586339595420898,LCA-11021_RTM-020,E2V-CCD250-359,13054,Segment05,8d6589c49661d45d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000142/MC_C_20211117_000142_R11_S02.fits
26684.0,3.500671598075838,LCA-11021_RTM-020,E2V-CCD250-359,13054,Segment04,8d6589c49661d45d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000142/MC_C_20211117_000142_R11_S02.fits
26771.0,1.780343328595235,LCA-11021_RTM-020,E2V-CCD250-359,13054,Segment03,8d6589c49661d45d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000142/MC_C_20211117_000142_R11_S02.fits
26855.0,2.1312495625959116,LCA-11021_RTM-020,E2V-CCD250-359,13054,Segment02,8d6589c49661d45d,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000142/MC_C_20211117_000142_R11_S02.fits
26409.0,1.2457976114469151,LCA-11021_RTM-012,E2V-CCD250-166,13055,Segment02,a8ebffafa3546178,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000168/MC_C_20211117_000168_R30_S20.fits
26846.0,2.468724741213809,LCA-11021_RTM-005,E2V-CCD250-252,13055,Segment11,a8ebffafa3546178,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000168/MC_C_20211117_000168_R23_S22.fits
26775.0,2.299176537516808,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment12,a8ebffafa3546178,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000168/MC_C_20211117_000168_R11_S02.fits
26437.0,1.973218166472447,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment13,a8ebffafa3546178,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000168/MC_C_20211117_000168_R11_S02.fits
26827.0,2.384049633806271,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment05,a8ebffafa3546178,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000168/MC_C_20211117_000168_R11_S02.fits
26775.0,3.199235445098232,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment03,a8ebffafa3546178,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000168/MC_C_20211117_000168_R11_S02.fits
26856.0,2.4142701039799115,LCA-11021_RTM-020,E2V-CCD250-359,13055,Segment02,a8ebffafa3546178,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000168/MC_C_20211117_000168_R11_S02.fits
27601.0,2.9881313768049105,LCA-11021_RTM-006,E2V-CCD250-190,13053,Segment07,405eb95f993a0537,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000127/MC_C_20211117_000127_R14_S12.fits
24335.0,1.5141721949297302,LCA-11021_RTM-014,ITL-3800C-225,13053,Segment01,405eb95f993a0537,/sdf/group/lsst/camera/IandT/rawData/focal-plane/20211117/MC_C_20211117_000127/MC_C_20211117_000127_R20_S20.fits
